Temperature,Moisture,Nitrogen,Phosphorus,Potassium,pH,Label
30,92,208,60,249,6.488730925029214,Drainage
26,59,234,53,277,8.395408524840352,Sulfur
23,69,211,52,272,6.525182653134148,Healthy
26,77,200,40,272,5.630266727863027,Dolomite
24,62,240,46,246,6.215560306576846,Healthy
31,64,234,55,210,7.884484069588324,Sulfur
27,101,236,46,186,6.675798903548831,DAP
32,70,96,59,281,6.530385632333077,Urea
26,74,227,56,246,5.240868527154643,Dolomite
26,82,213,18,293,6.818479292286736,DAP
29,54,203,50,239,6.045483572030861,Urea
28,89,208,48,287,6.3581291261461,Drainage
26,72,245,58,272,6.166776631091257,Sulfur
26,75,224,40,83,5.921367294391572,MOP
24,43,203,51,234,6.295567324183058,Irrigate
31,71,78,49,217,7.039627380585479,Urea
29,71,242,48,269,6.344137931703984,Healthy
31,64,224,45,268,8.421982348577453,Sulfur
26,94,223,52,232,6.51829269704707,Healthy
25,63,252,54,250,6.239112306093912,Urea
27,82,202,42,252,8.312770302964957,Sulfur
29,77,243,49,135,5.990665156517136,MOP
24,65,225,58,230,4.63676742613965,Dolomite
30,72,244,15,289,6.957377305438557,DAP
27,65,245,59,198,6.099169088853725,Healthy
33,58,247,42,277,6.607969667434767,Healthy
25,73,207,55,237,5.147782781133016,Dolomite
23,65,241,10,230,6.789257429923548,DAP
28,68,143,46,247,6.697037687323311,Urea
26,66,206,53,251,6.043377708478348,Healthy
26,72,229,54,236,7.846758394654454,Sulfur
26,67,239,39,200,6.690396458825203,Drainage
23,71,142,43,293,6.630937373198417,Urea
30,60,81,59,193,7.019460972910882,Urea
26,29,243,44,209,6.154087719597631,Irrigate
31,60,245,18,233,6.292357644256883,DAP
28,66,218,10,291,6.619893810449383,DAP
31,61,153,44,305,6.278824362427516,Urea
34,74,233,54,267,8.431945547341634,Urea
22,69,77,59,275,6.9709162227375945,Urea
25,83,227,56,271,8.02088466246952,Sulfur
25,66,35,43,37,7.392042675025017,Sulfur
31,76,210,52,139,6.94518682024582,MOP
28,30,227,45,276,6.734211766392036,Irrigate
28,77,214,45,65,6.030022620550972,Urea
26,76,42,44,316,6.678066940878706,Sulfur
29,66,90,56,217,6.897420797953675,Urea
24,71,239,60,121,6.653140386743953,MOP
29,60,203,58,107,5.969400849940171,MOP
35,18,49,55,157,6.436672103746281,Dolomite
27,23,241,59,221,6.57135150413023,Irrigate
34,78,217,32,245,7.454392162778725,MOP
25,60,217,51,284,4.882589308330448,Dolomite
30,64,206,45,147,6.7914009220368685,MOP
26,61,225,60,211,5.161463251347994,Dolomite
25,61,203,54,91,7.014345471842404,MOP
30,62,233,46,252,6.678188654417477,Healthy
25,86,238,53,133,6.48954606881188,MOP
29,71,238,40,106,6.281531071183429,MOP
29,70,212,47,234,8.115356538331918,Sulfur
30,70,251,43,266,6.332951230736013,Healthy
25,80,216,11,273,6.779883675293516,DAP
25,83,63,43,264,6.928054144017692,Urea
26,28,106,47,219,7.543852027286584,Sulfur
30,103,226,48,273,6.790713577896373,Drainage
20,59,108,33,252,7.505189475716191,DAP
31,80,227,46,238,6.438431009601118,Healthy
25,81,115,55,298,6.663968664670103,Urea
27,75,231,50,154,6.529514043711687,MOP
27,59,243,47,205,6.928194044422602,Healthy
27,71,246,46,74,6.194424839395272,MOP
30,65,220,47,286,6.196312036281105,Healthy
25,33,224,43,192,6.613382334411941,Irrigate
31,63,218,15,189,6.31219949179908,DAP
34,100,44,60,108,5.311667956606278,Irrigate
22,100,229,58,245,6.932030613385527,Drainage
30,100,237,43,233,6.4483687143857455,Drainage
29,67,221,46,237,6.020002296895742,Irrigate
28,26,221,52,285,6.793886591761008,Urea
27,67,184,51,129,6.872734321862845,MOP
25,76,251,8,273,6.319932254024838,DAP
30,66,202,58,283,4.573411834919292,Sulfur
24,37,230,48,273,6.825033020789008,Irrigate
22,39,152,54,217,8.635288405164033,Drainage
26,82,241,50,199,5.991127512141521,Healthy
30,78,251,42,202,6.279535859653749,Healthy
32,72,241,52,201,6.971003673478603,Healthy
29,73,209,13,250,6.999087462395851,Urea
27,71,216,59,311,6.303745272175843,Healthy
25,95,213,46,278,6.911903876411673,Drainage
28,69,206,50,206,5.963853041711517,Healthy
28,75,223,46,221,6.366764765443112,Healthy
24,68,221,54,245,7.126133686482415,Healthy
24,71,246,50,266,8.059376531685425,Sulfur
28,68,208,54,280,6.362289671451256,Healthy
24,64,224,41,282,7.573317626075385,Sulfur
23,66,179,44,309,6.59711585108059,Irrigate
29,81,254,54,219,7.016362748943837,Healthy
29,65,233,5,280,6.859081048476329,DAP
28,79,221,61,139,6.009796145709192,MOP
28,60,232,59,234,4.642285704223883,Dolomite
25,62,256,43,220,6.927950394576573,Healthy
22,63,260,53,223,6.824482282777063,Healthy
25,72,94,48,304,6.028952115464231,Urea
29,83,143,56,217,6.681305174914609,Urea
28,74,198,49,297,7.010527647824095,Healthy
26,66,203,25,249,5.947891906442944,Dolomite
29,79,224,49,93,6.574779679687557,Dolomite
32,61,225,7,292,6.568823161280028,DAP
19,48,108,51,95,8.038510503721442,MOP
27,72,210,48,294,6.945100122460696,Healthy
33,67,253,46,270,6.889157230815457,Healthy
32,77,236,59,280,5.27301041188876,Dolomite
26,29,158,27,44,5.864444791378417,MOP
32,61,236,41,293,4.920505879572763,Sulfur
26,78,239,52,284,6.840002048752801,Healthy
28,65,226,42,255,6.373415801588397,Healthy
26,75,196,53,296,4.522097718316724,Dolomite
29,38,247,43,214,6.331249451873254,Irrigate
26,85,203,44,215,7.941466384052861,Sulfur
30,95,220,54,266,6.477790268191061,Drainage
29,88,225,44,272,6.792837186539688,DAP
29,77,229,53,64,6.142305117447855,MOP
23,57,43,54,261,7.092236283732786,Urea
26,68,214,60,250,8.513152171832305,DAP
29,69,246,51,235,6.680804181796788,Healthy
27,40,258,41,244,6.78413628557114,Irrigate
29,77,222,54,291,8.429954463774035,Sulfur
28,76,233,46,298,6.741903077610676,Healthy
24,26,223,56,283,6.2673159607928834,Irrigate
33,63,228,57,135,6.188931263686525,MOP
32,100,53,54,120,6.445858706991241,Dolomite
25,62,208,41,216,6.529722870520035,Healthy
25,77,201,40,274,6.72030887282003,Healthy
27,84,246,62,257,6.454753098778353,Drainage
25,65,216,19,235,6.874525983645813,DAP
25,90,219,55,290,6.694911737543164,Drainage
26,61,210,39,272,6.222645715214634,Healthy
26,26,211,42,236,6.072098962238097,Irrigate
28,68,203,45,285,6.709522135415365,Healthy
30,68,35,62,208,6.473304397327396,Urea
25,70,211,40,85,6.331735226703332,MOP
29,54,212,56,251,6.579591954378926,Healthy
27,71,204,21,212,6.019829774747126,DAP
29,85,221,51,208,6.64366395890162,Healthy
29,99,252,52,280,6.281646956598634,Drainage
33,78,128,7,283,7.214071002042969,Healthy
29,66,210,57,253,6.760922813207238,Healthy
23,97,243,60,265,6.259370952966606,Drainage
28,64,211,44,190,7.076958870217042,Healthy
31,71,252,56,241,6.982626151905126,Healthy
24,62,234,49,258,6.4610572210797415,Healthy
23,77,229,24,298,6.71984727635209,DAP
23,66,217,42,240,6.663606276546892,Healthy
25,59,242,57,250,6.207126056687546,Healthy
28,27,200,54,260,6.892733772294784,Irrigate
24,74,136,42,236,6.861260123815498,Urea
26,74,212,49,216,7.997627205445715,Sulfur
30,70,203,46,246,6.289567644124983,Healthy
29,70,220,59,114,6.552244601642886,MOP
31,82,198,46,289,6.644355641627621,Healthy
31,64,249,49,248,6.936929826208732,Healthy
27,73,208,60,215,4.478254079234156,Dolomite
29,67,213,58,235,7.7261526779819425,Sulfur
30,68,200,57,308,7.9849666017052225,Sulfur
26,68,197,57,282,6.888127377223957,Healthy
25,64,252,37,223,6.746614708859814,Healthy
27,79,229,46,110,6.50739044075561,Drainage
28,79,217,55,228,5.097152108842982,Dolomite
32,72,234,41,212,6.897293368228574,Healthy
26,66,259,55,50,6.5490427138064735,MOP
29,29,222,45,227,5.976936249777038,Irrigate
28,26,244,52,225,6.038305653210969,Irrigate
24,32,239,60,292,6.213700416274606,Irrigate
26,79,246,14,247,7.0698715255180815,DAP
24,98,251,44,241,6.89663850632498,Drainage
35,74,141,14,42,4.747429167196962,DAP
30,62,207,42,271,6.851664948854977,Dolomite
33,75,221,43,259,6.828186129354815,Healthy
28,61,240,41,274,6.478486757758725,Urea
27,63,231,58,308,7.887913385389211,DAP
35,58,181,12,319,5.866231853220867,DAP
28,70,65,40,253,6.232449302718322,Urea
23,68,239,56,240,6.88107467230074,Healthy
27,69,223,40,255,4.824558406587356,Dolomite
31,79,209,19,235,6.270796681745866,DAP
25,80,98,50,251,6.920664937015251,Urea
29,71,208,53,264,6.79474795687809,Healthy
31,66,148,48,269,6.876786515343544,Urea
30,72,245,58,293,4.719538200257728,Dolomite
30,63,225,7,266,6.996014044067337,DAP
26,74,213,53,296,6.541264825496303,Healthy
27,62,221,46,271,6.04457178513657,Healthy
25,65,199,40,220,6.478985337166979,Healthy
24,67,94,57,262,6.12074333998697,Urea
28,67,216,58,230,6.906511225895843,Healthy
27,70,205,48,239,6.40889436736236,Healthy
27,71,69,60,261,6.8939284854744285,Urea
28,78,200,53,279,6.504664482679118,Urea
32,68,246,60,122,6.772394430309769,MOP
28,95,221,49,269,6.735953216701716,Drainage
29,80,207,52,210,7.640846563950163,Sulfur
22,80,238,33,245,5.122474768941532,DAP
28,73,74,47,246,6.5930239917408855,Urea
23,65,224,45,312,4.503903035282294,Dolomite
33,78,228,41,290,6.996083675099825,Healthy
29,68,236,62,149,6.874838877787594,MOP
26,58,215,42,297,6.3684388502031375,Healthy
32,24,58,13,266,5.17702172225506,MOP
23,79,212,50,208,4.610514884981984,Dolomite
25,74,204,43,202,6.437473949850027,Healthy
25,98,209,43,215,6.380757850007456,Drainage
31,70,195,43,198,6.523655508171923,Healthy
29,65,220,52,228,6.639629370633572,Healthy
28,76,235,61,269,5.1728486982506885,Dolomite
29,68,247,49,190,6.672113549269724,Healthy
27,60,238,51,299,7.606768799963175,Sulfur
30,77,226,12,200,6.3337999329846975,DAP
30,84,115,62,140,8.34790614233377,Dolomite
25,66,139,40,228,6.293161477492493,Urea
28,93,253,52,249,6.876910152990491,Drainage
26,73,228,52,278,6.387726537439939,Healthy
22,81,99,35,306,6.188218432896134,Urea
28,77,224,58,269,6.690733386512579,Healthy
25,59,214,54,239,6.358710109800761,Urea
30,35,240,54,287,6.152105832569926,Drainage
28,67,242,56,239,6.667665991544048,Healthy
34,89,189,42,133,7.229558435275921,Drainage
28,61,64,38,217,6.258128381561868,Urea
29,78,247,8,264,6.010220928002156,DAP
25,79,203,58,263,6.315676910450482,Healthy
28,84,196,2,218,8.561460773719334,DAP
29,72,218,50,303,6.254193772936093,Healthy
28,29,45,32,82,7.522803300768807,Dolomite
25,71,219,43,250,5.9491256408984485,Healthy
26,82,49,30,142,4.930303604560939,Urea
28,64,205,47,291,7.679107932738998,Sulfur
27,94,221,45,248,6.903640688065051,Sulfur
28,44,219,54,192,6.229203410556096,Irrigate
32,66,210,52,239,5.205702914781461,Dolomite
25,78,203,55,274,6.790940922259008,Healthy
24,28,226,57,227,6.76499138929758,Irrigate
20,13,97,60,132,7.276864262071269,Drainage
33,70,259,47,236,6.060209587975059,DAP
30,72,222,57,305,8.427162359872582,Drainage
26,77,236,57,286,6.052214492932455,Healthy
28,94,141,44,236,7.560372167035912,DAP
28,75,230,45,229,6.912218359519644,Healthy
27,76,201,57,284,6.102366444225762,Healthy
27,81,229,59,84,6.524717749294773,MOP
25,96,240,50,240,6.558821976825168,Drainage
29,78,231,51,224,6.573838916079527,Healthy
23,75,213,51,226,6.93377054710183,Healthy
25,65,141,52,277,6.484694001311495,Urea
26,57,210,54,237,6.959062613340633,Healthy
31,60,239,59,254,6.474678115737518,Healthy
28,68,207,54,289,6.907612288271109,Healthy
27,62,253,47,229,6.342988789119654,Healthy
28,71,202,42,234,6.151654795490935,Healthy
27,90,193,52,264,6.885740063937359,Drainage
27,94,188,33,88,4.797728720521581,Urea
25,47,216,53,289,6.607260537455377,Irrigate
32,70,198,56,270,6.15641853104751,Healthy
34,39,271,31,208,6.518336503337384,DAP
27,61,225,56,269,7.639855523056493,Sulfur
29,77,238,45,268,6.434863536924895,Healthy
26,62,201,17,236,5.992079673042013,DAP
29,60,218,60,306,6.078367136929473,Healthy
28,87,257,58,235,8.233999844610882,Sulfur
28,73,205,42,102,6.260580542916709,MOP
28,99,213,51,245,6.666818831494719,Drainage
26,100,242,46,210,6.158851555848894,Drainage
26,22,229,43,261,6.332311129322195,Irrigate
24,78,103,58,287,6.506852069103334,Urea
27,80,234,22,256,6.710168032406041,DAP
28,68,254,24,293,6.186388507161769,DAP
26,73,234,60,241,6.558736483876469,Healthy
28,77,220,40,211,8.138414837987858,Sulfur
26,64,238,46,244,6.034910861114966,Healthy
27,62,236,53,232,6.156831288460453,Healthy
26,99,241,60,298,6.050893161969085,Drainage
24,60,212,51,234,7.982138608944624,Sulfur
27,62,209,4,196,6.343293801366826,DAP
26,70,230,47,277,5.077731815552964,Dolomite
29,73,266,58,286,7.606832370033159,Irrigate
27,79,209,25,289,6.567520303098447,DAP
29,73,207,49,235,6.925886394410306,Healthy
30,77,232,44,222,7.654964266588722,Sulfur
31,74,109,41,263,6.758928066015295,Urea
26,61,233,43,195,8.166617791753742,Sulfur
26,73,245,49,260,6.855638215393983,Healthy
32,97,230,37,228,6.381926325054283,Drainage
25,29,193,44,250,6.728832670416704,Irrigate
28,97,249,39,288,6.11324181814491,Drainage
28,57,199,22,197,6.381194428709218,DAP
29,97,228,54,220,6.561591516643991,Drainage
27,69,198,55,234,7.8970953550525875,Sulfur
30,63,235,59,258,8.190846127294513,Sulfur
25,92,193,58,257,7.127224348028153,Drainage
24,64,244,51,252,6.608876967911166,Healthy
25,86,254,61,303,6.533096916662104,Drainage
30,22,106,24,281,7.517810178063815,MOP
29,71,247,17,209,6.807257306571678,DAP
28,64,226,40,234,6.76205359370362,Healthy
25,68,249,54,101,6.794487665657473,MOP
26,60,210,57,206,6.553026518182425,Healthy
25,40,199,57,193,6.92794329129879,Irrigate
26,60,230,42,283,4.640856754426519,Dolomite
30,64,243,54,203,6.713597711525186,Healthy
23,62,226,53,153,6.43102435753318,MOP
29,101,245,65,287,6.673860652588919,Drainage
28,31,246,42,193,6.635738964670704,Irrigate
28,69,218,60,252,6.30923049585791,Healthy
28,63,200,43,134,6.800037340535296,MOP
27,91,207,53,225,6.8694448729923385,Dolomite
28,32,224,62,303,6.2774267727593696,Irrigate
28,77,230,44,263,6.327444466845956,Healthy
26,74,136,60,235,6.682679954870882,Urea
24,80,139,49,292,6.743037703238955,Urea
32,77,247,24,218,7.008594925944298,DAP
26,101,56,36,207,4.725632083520385,Urea
27,70,141,62,291,6.056390781956435,Urea
25,64,212,55,256,4.503830651520777,Dolomite
26,78,229,58,269,5.306414046156166,Dolomite
29,36,230,55,269,6.845831702755031,Irrigate
25,85,231,47,132,6.086253479738468,Sulfur
25,62,245,57,77,6.116290624704758,MOP
31,60,225,55,279,5.027510714232606,Dolomite
25,74,225,55,295,5.368335578141296,Dolomite
31,92,248,54,200,6.917603195914171,Drainage
30,37,254,42,283,7.021776916826465,Urea
31,68,95,53,261,6.570232715632587,Urea
25,71,207,44,208,8.336191766472353,Sulfur
32,65,241,53,291,8.067003693220057,Sulfur
23,72,253,60,276,8.13327832893537,Sulfur
27,64,216,56,283,7.622210855955373,Sulfur
27,67,245,44,206,6.522311819150147,Healthy
29,74,223,48,286,5.522534723256144,Dolomite
27,76,222,48,258,6.50666395635656,Healthy
28,59,237,58,220,5.153031432236409,Dolomite
26,55,235,54,223,6.520530562357111,Healthy
26,73,240,61,250,6.530045976444913,Healthy
26,67,227,54,271,6.81314186970538,Healthy
29,90,207,58,252,6.750159677817258,Drainage
25,66,185,46,281,6.96435584226382,Healthy
30,83,77,57,307,6.239656629957707,Urea
26,73,243,25,245,7.03389175339426,DAP
27,72,242,58,226,6.547880858403315,Healthy
25,59,133,42,284,6.230035703370842,Urea
28,100,205,55,287,6.9269647085831645,Drainage
35,84,247,57,276,5.203032390806199,DAP
34,23,197,47,172,7.418412383367026,DAP
26,98,222,46,213,6.837094212193182,Drainage
28,69,228,44,269,6.426515552331027,Healthy
28,62,236,48,235,6.6508623441536585,Healthy
26,83,126,42,280,6.3504404961531575,Urea
31,30,252,37,254,6.904461756143487,Irrigate
27,77,249,63,302,6.292107396779938,MOP
29,94,226,40,206,6.671718627990416,Drainage
32,63,223,47,257,6.60079459758116,Healthy
24,67,204,8,265,6.637511466106671,DAP
28,79,221,50,215,6.250804199773673,Healthy
28,78,223,51,221,7.681388146491628,Sulfur
32,68,225,46,133,6.845136546352939,MOP
26,62,207,41,274,6.857659519206545,Healthy
28,63,177,41,279,7.89228594696832,Sulfur
25,68,237,49,229,6.524370907907596,Healthy
31,72,90,60,276,6.017789780569453,Urea
25,70,201,15,292,6.820226909375118,DAP
30,77,212,46,208,4.839316102064077,Dolomite
28,67,210,60,41,6.057844258176321,MOP
30,101,207,56,249,6.226272371869389,Drainage
27,68,198,43,272,6.791823776109218,Healthy
26,72,235,45,282,6.495418332615761,Healthy
26,60,211,55,263,8.21202531645893,Sulfur
25,64,199,44,217,6.265259244264098,Irrigate
27,68,134,53,216,6.249239004056722,Urea
29,77,207,44,114,6.5985803276517885,MOP
27,68,198,50,235,7.734494620646719,Sulfur
30,70,134,45,275,6.502389818900879,Urea
28,91,250,54,278,6.145071413493979,Urea
22,78,241,13,245,6.344686517699913,DAP
32,38,213,57,202,6.379132011243089,Irrigate
28,80,228,48,299,4.90426250287037,Dolomite
28,75,224,57,236,4.482836790919596,DAP
29,18,221,56,262,6.410517117481629,Dolomite
27,60,249,60,215,5.085020403776644,Dolomite
31,70,95,41,244,6.19673319961013,Urea
28,75,218,61,214,5.993919321893839,Drainage
25,68,218,5,276,6.350489036806309,DAP
33,14,221,56,49,6.175310368824311,Drainage
28,22,240,47,193,6.489622530050824,Irrigate
31,45,246,56,191,6.767917285528047,Irrigate
26,75,208,43,205,6.648899368298885,Healthy
29,82,256,47,65,6.366960435894329,MOP
26,42,216,47,279,6.443515271373847,Irrigate
26,65,233,13,235,6.567714432755846,DAP
32,75,235,54,274,6.939296941375428,Healthy
25,51,248,61,271,5.945697797571867,Healthy
35,72,135,64,71,6.043238949232141,Dolomite
26,91,251,55,241,6.522134441763241,Drainage
30,71,191,52,193,6.583588923584338,Healthy
20,59,97,9,244,6.629611699414613,DAP
24,81,248,58,138,6.2999257011156296,MOP
29,64,199,52,208,6.719978122171634,Urea
27,69,221,40,272,6.010911635124187,Healthy
30,77,227,54,45,7.062427713994659,Urea
26,61,209,43,300,6.242574638890348,Healthy
23,62,246,42,201,6.224961898826786,Healthy
30,64,235,44,232,6.193660718493565,Sulfur
27,76,214,47,230,6.26238074896177,Healthy
31,92,212,51,212,6.456388098383411,Drainage
30,89,212,41,269,6.674721461426596,Drainage
28,74,209,56,197,4.640427922465207,Urea
29,80,201,48,312,6.913673778070506,Healthy
28,74,226,42,279,6.827635464628579,Healthy
29,30,225,58,237,6.418461239646547,Irrigate
24,75,265,25,247,6.136837353876819,DAP
27,55,222,50,87,6.164088521249482,MOP
28,23,208,54,229,6.430882443595108,Irrigate
28,65,217,47,262,8.08425505470013,Sulfur
29,71,206,62,281,6.403328025398892,Healthy
31,79,227,46,230,7.051891058277096,Healthy
30,64,140,57,293,6.47669393470721,Urea
30,63,196,54,188,6.268176924153496,Healthy
27,69,239,56,214,6.647243382191053,Healthy
28,77,110,44,257,6.173522396560476,Urea
33,47,233,50,292,6.199697445572384,Irrigate
19,97,121,8,93,7.828272887544591,Irrigate
26,34,240,43,205,6.6540781227061165,Irrigate
23,67,73,52,291,6.864145437773351,Urea
26,27,234,42,303,6.04948879766269,Irrigate
28,75,241,16,299,6.589233428848382,DAP
28,47,225,40,246,6.305965539923434,Irrigate
27,59,209,54,218,6.961074525867423,Healthy
33,76,217,48,66,6.403867305944205,MOP
30,75,212,50,230,6.431606678744595,Healthy
29,61,206,10,184,6.151242983289393,Drainage
30,74,217,47,246,8.38282447811291,Sulfur
26,59,214,9,227,6.361009441668286,Urea
30,66,211,45,278,6.474387825935139,Drainage
32,102,227,53,293,6.3821615709774,Drainage
29,98,238,58,264,6.632280728753578,Drainage
27,69,234,55,207,6.312484819706821,Healthy
25,82,230,46,200,6.679304623377911,Healthy
26,92,251,62,302,6.493081969008828,Drainage
29,78,231,59,255,6.316273800809912,Healthy
30,72,249,40,209,7.910806222302721,Sulfur
25,80,252,43,279,6.72355910244945,Healthy
27,70,66,45,249,6.145049252908064,Urea
27,96,240,45,253,6.665983083593558,DAP
25,68,238,48,277,6.1036440996679495,Healthy
29,75,237,40,236,8.009960747235066,Sulfur
29,69,228,15,288,6.420401254310895,DAP
26,78,221,47,223,6.567125315109826,Healthy
24,71,250,49,216,6.862795385177816,Healthy
23,71,223,13,285,6.567460037318286,DAP
30,67,197,43,239,6.726925789732653,Healthy
27,59,264,54,50,6.472096949990164,MOP
32,59,229,53,93,7.008463089298338,MOP
27,91,189,47,275,6.665768110147933,Drainage
27,77,243,52,276,6.890445151096875,Healthy
25,65,210,49,218,6.179876491714296,Healthy
24,60,62,57,224,6.613543615150812,Urea
26,77,72,56,280,6.490130549246332,Irrigate
31,76,239,54,284,4.927464298673219,Dolomite
32,26,212,14,267,8.392299419168136,Healthy
28,62,113,57,215,6.53369754027557,Urea
25,41,215,46,256,6.4900337900048894,Irrigate
21,62,208,47,260,5.258031350692849,Dolomite
25,76,233,23,231,6.7323728460319,DAP
28,70,65,52,217,6.895840647617297,Urea
